prompt,SFT_Text,SFT_Is_Safe,SFT_ScamLLM_Score,category,generator,BCO_Text,KTO_Text,BCO_ScamLLM_Score,KTO_ScamLLM_Score,SFT_Cosine_Sim,BCO_Cosine_Sim,KTO_Cosine_Sim,SFT_vs_BCO_Cosine_Sim,SFT_vs_KTO_Cosine_Sim,SFT_KL_Div,BCO_KL_Div,KTO_KL_Div,SFT_vs_BCO_KL_Div,SFT_vs_KTO_KL_Div,SFT_AI_Prob,BCO_AI_Prob,KTO_AI_Prob
"subject: Your subscription has been activated successfully.
urls: True
attachments: False
sentiment: confirmation
->
body:","1STNQ.com - Your online news source

Your subscription has been activated successfully.

To unsubscribe from this email list, reply to this message with
""UNSUBSCRIBE"" in the subject line.

This email list is maintained by 1STNQ.com. All requests to be removed from this list
should be sent to <EMAIL>.
Please do not send replies to this email, as it is not read.
For any inquiries or concerns, please email us at <EMAIL>.
For additional information regarding 1STNQ.com, please visit
<URL>",False,0.0023903616,Booking,ChatGPT,"Dear User,

Thank you for registering with E*TRADE Securities. Your subscription to our service has been activated successfully. You may now log in to your account.

Please note that you may now begin making deposits to your account.  We will send you another email as soon as your account is funded.

Sincerely,
E*TRADE Securities, Inc.

E*TRADE Securities is a subsidiary of E*TRADE Group, Inc.  E*TRADE Securities, Inc. and E*TRADE Group, Inc. are separate but affiliated companies.  E*TRADE Securities, Inc. provides all brokerage and custodial services.  E*TRADE Group, Inc. provides all other services.  For more information on our services, please refer to the Account Agreement or contact Customer Support at <PHONE>.

Please note that E*TRADE Securities, Inc. and E*TRADE Group, Inc. are not registered in, and do not operate in, the following states:  Kansas, Nebraska, North Dakota, South Dakota, and Vermont.  E*TRADE Securities, Inc. is registered in the state of Washington.  E*TRADE Securities, Inc. is not registered in the state of Florida.  E*TRADE Securities","Dear Subscriber:

Congratulations!

You have successfully activated your subscription to the
Democracy in Action newsletter.

You will receive our newsletter every Tuesday and Thursday.

In the meantime, we invite you to visit our web site at
<URL> to learn more about
our organization and the issues we support.

Sincerely,

Democracy in Action
<URL>",0.9973061084747314,0.9054642915725708,47.052472829818726,21.568231284618378,40.05989134311676,28.241783380508423,37.49262094497681,0.1392698734998703,0.2122409343719482,0.1627657115459442,0.185530349612236,0.157618299126625,99.33,99.92,99.92
"subject: Confirmation email: Your request has been processed.
urls: False
attachments: False
sentiment: confirmation
->
body:","******* Your request has been processed. *******


Your request has been processed. If you have any questions, please contact the <ORG> Help Desk at:
<LOC>:  <PHONE>, Option 4 or email: <EMAIL>
<LOC>:  44 <PHONE>, Option 4 or email: <EMAIL>",True,0.548220098,Booking,ChatGPT,Thank you for contacting the <ORG> IT Help Desk.  Your request has been processed.  You can close this ticket now.,"Thank you for inquiring about a 2002-2003 football season ticket.  Your
request has been processed.  A representative from the Athletic Department
will contact you within the next few days regarding your application.

If you have any questions, please feel free to contact us at
<EMAIL>.",0.0711706280708313,0.602061927318573,46.656590700149536,24.93862360715866,16.32753312587738,72.71859645843506,36.84877157211304,0.141847938299179,0.1984136402606964,0.2143499553203582,0.0746426060795784,0.1618311405181884,96.95,77.76,6.01
"subject: Booking successful: Details inside.
urls: True
attachments: False
sentiment: confirmation
->
body:","*******BOOKING SUCCESSFUL*******
Dear <PER> D <PER>,

Thank you for your recent booking with <LOC> Marriott Marquis.  Your
confirmation number is 9JFQ9M.

The following details are now available in your <ORG> account:

<URL>

You have received this email because you have opted in to receive
mailings from <LOC> Marriott Marquis. If you do not wish to receive
mailings from us in the future, please click on the following link
to unsubscribe.

<URL>

Your feedback is very important to us. Please let us know about your
satisfaction by completing a survey about your experience at:

<URL>

We look forward to welcoming you at <LOC> Marriott Marquis.

Best regards,

<LOC> Marriott Marquis


********** Contact Us **********
For additional assistance, visit <URL>
or <EMAIL>.




********** Share your experience **********
We are interested in your feedback regarding your experience at <LOC> Marriott Marquis. Please complete a survey at <URL>

********** Hotel Information **********
<LOC> Marriott Marquis
2121 Pennsylvania Ave NW, <LOC> <LOC> 20037
<PHONE>

********** Check In/Check Out **********",False,0.003534507,Booking,ChatGPT,"Booking confirmation for <EMAIL> for flight

<DATE> QF 3023 SYD-BNE

Booking reference: 9A9B6A

We've sent you a confirmation email with details of your flight.
If you have booked more than one flight, this email will contain details
for each flight.

Please print this email and take it with you to the airport.
If you have not received this email by the time of departure, please check
at the airport that you have all the documentation you need to travel.

The information you provided at the time of booking is correct unless you
have subsequently updated your booking.
If you think that any of the details are incorrect, please contact us
immediately on <DATE>00-375-8723 (<DATE>00-375-8723).

This email is a confirmation of your booking and does not replace your
ticket as your proof of booking. You must retain your paper or electronic
ticket as proof of booking until you have returned from your trip.

If you have any questions about your booking, please contact us on <DATE>00-375-8723 (<DATE>00-375-8723).

For your convenience, we have attached a printable version of your confirmation
which you can","Thanks for making a booking with <ORG>!

Please use the confirmation number below to track your booking.

You can also find your booking details in the <ORG> app:

<URL>

========================================================Booking details
--------------------------------------------------------

Confirmation: 8QYRJ4

Date: <DATE> 12:00 PM - <DATE> 12:00 PM

Departing from: <LOC> (BOS)
Arriving at: <LOC> (SFO)

Flight: <DATE> hours

Price: $198.00 USD

--------------------------------------------------------

This email was sent to <EMAIL>.

For help, use the Help Center at <URL>

Follow us on:

<URL>
<URL>
<URL>
<URL>

--------------------------------------------------------
Copyright (c) <PER> <ORG>. <LOC>, CA

<ORG> is a registered trademark of <ORG>.",0.667183518409729,0.996224045753479,34.530043601989746,34.51738357543945,38.5888934135437,24.66392368078232,33.64355564117432,0.1585846245288849,0.1622503101825714,0.1573339700698852,0.1895874738693237,0.1742534935474395,45.7,81.46,99.95
"subject: Booking Confirmation: Your upcoming stay at the Grand Hotel is confirmed.
urls: True
attachments: True
sentiment: confirming, positive
->
body:","******************************
This email is not sent unsolicited. This is a post-only
message system. This message was sent to an email address
that is listed on a Ctrip.com subscriber's record.
******************************

Dear <PER>,

Thank you for choosing the Grand Hotel for your upcoming stay. We
are looking forward to welcoming you at our hotel. The details of
your booking are listed below:

Hotel Name: Grand Hotel
Room Category: Standard Room
Check-in: <DATE> 3:00pm
Check-out: <DATE> 12:00pm
Room Price: 3,600.00 CNY
Total Price: 3,600.00 CNY
Deposit: 0.00 CNY

Your booking confirmation number is 1160100010079. Please keep this
number, as you will need it if you have any questions about your
booking. You may also reconfirm your reservation online at
<URL>

You can access your booking details at
<URL> by entering your
confirmation number and the e-mail address you provided at the time
of your booking. If you have forgotten your password, you may
request a new one at <URL>

If you have made multiple bookings for the same date",False,0.0067493003,Booking,Gemini,"Dear Mr. <PER>, 

Thank you for your recent online reservation at the Grand Hotel.  Your
confirmation number is 1155.  We look forward to seeing you on <DATE>.

The Grand Hotel
<PHONE>
<URL>

<ATTACHMENT>

<ATTACHMENT>","Dear TERRY CAMPBELL,

We are pleased to confirm your upcoming stay at the Grand Hotel.

Please find below your confirmation number, which you should retain for your
records.  It is also available on our website at
<URL>

If you need to reach us regarding your reservation, please call
<PHONE> or email us at <EMAIL>.


Confirmation number:  1087-1022
Arrival date:  <DATE>
Departure date:  <DATE>
Room type:  2 Double Beds - $166.00

Total cost:  $332.00

We are happy to have you as our guest and look forward to seeing you at the
Grand Hotel.


Sincerely,
<PER> C. Hulsey
General Manager

<ATTACHMENT>

<ATTACHMENT>",0.9957644939422609,0.9828906655311584,56.80580139160156,60.81202030181885,53.968822956085205,69.70979571342468,69.3210780620575,0.1104558706283569,0.0939463078975677,0.1059847995638847,0.0793940350413322,0.079193502664566,63.04,3.43,0.03
"subject: Payment Received: Official receipt for your recent purchase at TechStore.
urls: True
attachments: True
sentiment: confirming, neutral
->
body:","*******    **   **   ****    ******    ********   *****
**    **    ***  **     **    **    **     **     **
**    **     ****  **    **    ****    ****    ****
**    **      **   **    ****    ****    ***     **
**    **       **  **    **    **    **    **    ****
**    **        ***    **    **    ****    ****    ****
**    **         ****    **    ********   ****    ****
**    **          ***   **    **    **    **    **   **
**    **           ***  **    **    **    **    **   **
**    **            **  **    **    **    **    **    **
**    **             **    **    **    **    **    **   **
*************  **********  *********  *********  *********
*****************************************************************
*****************************************************************
*****************************************************************

Dear  JOHN  PODESTA, Jr.

Thank you for your recent purchase at <ORG> TechStore.

Please print this receipt for your records.

For your convenience, we have also included a copy of your order
confirmation, which contains important information about your purchase.

We appreciate",False,0.1577096283,Booking,Gemini,"Dear Customer,

We have received your payment for the following transaction:

Transaction Date: <DATE>
TechStore ID: 7J3H8W3Y
Item: 1 - Microsoft Windows XP Professional
Item: 1 - Microsoft Office XP Professional
Item: 1 - Microsoft Internet Explorer 6.0
Item: 1 - Microsoft Windows Media Player 9
Item: 1 - Norton SystemWorks 2002
Item: 1 - Symantec Anti Virus Corporate Edition
Item: 1 - Blackboard Academic Edition
Item: 1 - Microsoft Visio Professional
Item: 1 - Microsoft Frontpage 2002
Item: 1 - Microsoft Windows 2000 Professional
Item: 1 - Microsoft Access 2000
Item: 1 - Microsoft Visio Basic
Item: 1 - Microsoft Money 2002 Deluxe
Item: 1 - Microsoft Encarta Reference Library 2002 Premium
Item: 1 - Microsoft Streets & Trips 2002
Item: 1 - Microsoft PowerPoint 2000
Item: 1 - Microsoft Internet Explorer 5.0
Item: 1 - Microsoft Windows 2000 Professional
Item: 1 - Microsoft Internet Explorer 5.","Dear Mr. <PER>,

We have received your payment for the items listed below and have shipped
them to you.  We will send you another e-mail when your package is shipped.

Thank you for shopping at <ORG> TechStore.  We hope you will visit us again.

---------------------------------------------
Order No.  1000000  1000000
Item No.  6    6
Item Name  HP Compaq nx1000 Notebook PC  HP Compaq nx1000 Notebook PC
Description  Pentium(R) 4 Processor at 2.40 GHz  Pentium(R) 4 Processor at 2.40 GHz
Quantity  1    1
Price  $2,300.00  $2,300.00
Discount  $0.00  $0.00
Tax  $0.00  $0.00
Total  $2,300.00  $2,300.00

---------------------------------------------
Payment Method  Purchase Date  Amount
---------------------------------------------
AMEX  <DATE>  $2,300.00

---------------------------------------------
Shipping Method  Shipping Instructions  Tracking No.
---------------------------------------------
UPS Ground  Ship to:  Not Yet Shipped

---------------------------------------------
Customer",0.9835723042488098,0.9595256447792052,5.839626491069794,60.687994956970215,29.351183772087097,12.023869901895525,13.051779568195345,0.237688809633255,0.0959599912166595,0.1815951764583587,0.2277997732162475,0.2232639789581298,99.95,46.81,99.51
"subject: Flight Itinerary: Confirmation and e-tickets for your trip to London.
urls: True
attachments: True
sentiment: confirming, informative
->
body:","13OCT01
Flight Confirmation and e-ticket
-----------------------------------

Dear <PER>,

Thank you for choosing Continental Airlines and Continental Express
for your recent travel.

This email confirms your reservation and provides important
information about your trip. Please read this email immediately
and contact us if there are any errors or if anything needs to be
changed. You may also reply to this email to make any changes.

Your flight departs from <LOC> (IAD) at 9:15 AM and arrives
in <LOC> (LON) at 12:05 PM.

Your e-ticket number(s) are: 901 602 706 005 116 012 005 116 013 005
116 014 005 116 015 005 116 016 005 116 017 005 116 018 005 116 019
005 116 020 005 116 021 005 116 022 005 116 023 005 116 024 005 116
025 005 116 026 005 116 027 005 116 028 005 116 029 005 116 030 005
116 031 005 116",False,0.0127820317,Booking,Gemini,"Thank you for your recent trip planning request to Tripmasters.  We are
pleased to assist you with your trip to <LOC>.

The attached itinerary contains an electronic ticket number for your
flight.  If you do not see the number in your itinerary, you will be
receiving a paper ticket in the mail.  If you have any questions or
concerns, please contact us at <EMAIL> or call us at
<DATE>77-739-4671.

Your itinerary is attached below, and can be accessed online at
<URL>  You can also print your
itinerary by selecting ""Print This Trip"" from the Main Menu.

Sincerely,

Tripmasters
<PHONE> or <DATE>77-739-4671
<EMAIL>
<URL>

<ATTACHMENT>","This message is to confirm your electronic travel itinerary.

You have been successfully e-ticketed for the following trip.

Please bring your e-ticket receipt to the airport, along with your
photo ID.  We recommend that you arrive at least 2 hours prior to
departure to allow time for check-in, security and any possible lines.

The airline will issue your paper boarding pass at the airport. The
boarding pass counter is located at the airport.  If you do not see
your boarding pass at the counter, please go to the airline's
information desk for assistance.

You can check the status of your flight on the World Wide Web at
<URL>.  You will need to
enter your e-ticket number(s) and the date(s) of travel.  The airline
will also provide you with information on the status of your flight if
you call the airline's toll free number at <DATE>00-455-2720.

Please contact <LOC> Airlines toll free at <DATE>00-455-2720 or
your Travel Agent if you have any questions or concerns with your
e-ticket itinerary.

We strongly recommend that you check your e-ticket receipt prior to
your scheduled departure date.  If you need to make any changes",0.9938610792160034,0.8980612754821777,33.00996124744415,41.75640344619751,36.38055920600891,46.36048674583435,44.38731074333191,0.1709484457969665,0.1496865451335907,0.1601785570383072,0.1405751407146453,0.1439952105283737,3.8,99.69,0.05
"subject: Reservation Confirmed: Your table for two at Luigi's on Friday night.
urls: False
attachments: False
sentiment: confirming, welcoming
->
body:","8:30 PM
Fri, <DATE>

Luigi's

<PER> and <PER> Rapp
<EMAIL> (reply to this email)",False,0.0040993318,Booking,Gemini,"Dear <PER>,

Your reservation at Luigi's has been confirmed.

We are looking forward to welcoming you on Friday night.

See you then!

Best wishes,

Luigi's Team","Dear <PER>,

Thank you for making a reservation at Luigi's Italian Grille.  We look forward to seeing you at our restaurant!

Please arrive between 6:00 and 6:30 pm.  If you arrive later than 6:30 pm, we may not be able to seat you until your reserved time.

We are located at 2310 Westheimer, <PHONE>.  Please call <PHONE> if you have any questions.

Best regards,

The Luigi's Team",0.9959865212440492,0.991579294204712,42.39969551563263,67.98509955406189,47.748661041259766,55.67251443862915,59.33788418769837,0.145100712776184,0.0837009847164154,0.1344223022460937,0.1132206469774246,0.1067000478506088,35.13,12.35,94.51
"subject: Transaction Successful: Invoice #9932 has been paid in full.
urls: True
attachments: True
sentiment: confirming, formal
->
body:","100.00 USD has been successfully charged to your PayPal account.

View the transaction details:
<URL>

This email has been generated from the PayPal system. Please do not reply to it.
For any questions, login to your PayPal account and choose the ""Help"" tab from the
main menu. Please do not reply to this email.


_________________
<ATTACHMENT>",False,0.0079147313,Booking,Gemini,"Thank you for your business.  Your transaction has been completed.

Invoice # : 9932
Customer # : 1059
Amount     : $100.00
Payment Method : Credit Card

Please keep this email for your records.

Sincerely,
<ORG> Credit
<ATTACHMENT>","Thank you for your recent transaction at iPayIt!

We have received your payment.  The transaction number is 9932.
Please keep this email as proof of payment.

Please allow 5 business days for your payment to post to your
account.  If you do not see the payment in that time, please contact
your bank.

<ATTACHMENT>",0.9921145439147948,0.9978141784667968,42.91484355926514,69.23583149909973,49.41776692867279,56.136250495910645,51.33385062217712,0.1487208902835846,0.0816633775830268,0.1344708800315857,0.1110384464263916,0.1242627203464508,99.89,94.44,52.23
"subject: Ticket Confirmation: Your VIP seats for the summer concert are secured.
urls: True
attachments: True
sentiment: confirming, exciting
->
body:","******************************
You have received this e-mail because you registered with
<URL> or signed up with one of our partners.
We respect your privacy. Please review our privacy policy
for more information on how we use your information.
You are receiving this e-mail because you registered on <URL>.
If you do not wish to receive future e-mails from <URL>,
please follow the unsubscribe instructions at the end of this e-mail.
******************************
Dear 007,

Your seats for the upcoming concert are secured!

You are confirmed for the following event:
Concert: The Summer Concert Series at Jones Beach

Date: <DATE>
Time: Gates open at 6:00 pm
Venue: Nikon at Jones Beach Theater
Address: 1000 Ocean Blvd, Wantagh, <LOC> 11561
Phone: <PHONE>

Ticket Number:  011-<DATE>1-<DATE>8
Seat Number:  3

Ticket Type:  VIP
Price:  $200.00
Qty:  1

Total:  $200.00

Your tickets will be held at the box office under your name.

To view your tickets, click on the following link and log in with
your email and password.

<URL>

If",False,0.0103742452,Booking,Gemini,"<ATTACHMENT>

<PER> --

You've got an incredible opportunity to meet <PER> personally, and it's almost time to
grab your VIP seat. 

Before the event, we'll be sending you a special link to RSVP and confirm your seat
for the event. 

The link will also include the location and address of the event, so you can get
there in time to meet <PER>. 

This is your chance to show your support for <PER> and her campaign. 

So keep your eye out for that email and the link to confirm your seat. 

Thanks,

<ORG> 

P.S. This event is in <LOC>, <LOC> on <DATE>. 

P.P.S. If you can't make it but still want to support <PER> and her campaign, 
please consider donating $5 or more to the campaign here. 
<URL>

<ATTACHMENT>","Dear <PER>,



I'm emailing you to confirm your free ticket to the <PER> concert at
<LOC>. The show will be on <DATE>, and the show starts at
8:30 PM. You can use your ticket to attend the show and then join the
after-party, where you'll be able to mingle with the artists and other
VIPs. I've attached a copy of your ticket to this email.



Please bring a photo ID to the show, and I hope to see you there. Thanks,
and have a great day!



Sincerely,



<PER> <PER>







This email was sent to <EMAIL>. Click here to unsubscribe <URL>			

Contributions or gifts to Strickland for Senate are not tax deductible.						
Paid for by Strickland for Senate						
All content © <PER> Strickland for Senate, All Rights Reserved			

Strickland for Senate
PO Box 2196
Columbus, <LOC> 43216-2196			

Privacy Policy <URL>",0.9115110635757446,0.9916915893554688,52.83442735671997,42.72436499595642,37.84591555595398,36.99539601802826,35.00271439552307,0.1246555298566818,0.1495876610279083,0.162340760231018,0.1660930961370468,0.1741745173931121,93.1,98.53,98.67
"subject: Order Confirmed: Your package is getting ready for shipment.
urls: True
attachments: False
sentiment: confirming, reassuring
->
body:","-----------
Order #  106-215-0010-01
Order Date: <DATE> 12:18:05
Order Type: On-line Order
Order Status: Confirmed
Order Amount: $  4.95
Shipping Method: <LOC> Postal Service
Shipping Instructions: <LOC> Postal Service
-----------


Your order is now being processed by our Warehouse.  This process usually
takes 1 to 2 business days.  Once your order is processed you will
receive another e-mail notification with your tracking number.

Your order confirmation is available on-line at
<URL>",False,0.0842033401,Booking,Gemini,"Dear <PER>,

We've received your order for:

Gibson Guitar Model #335 1960 Vintage Cherry Red Sunburst

This item will be shipped from our warehouse in <LOC>. 

This e-mail confirms that we have received your order. It does not mean that we have received full payment. We will contact you if there are any problems. 

Your order is being processed and is currently in the ""In Process"" stage of the order workflow. You will receive another e-mail when the order reaches the ""Shipped"" stage. 

If you have any questions, please e-mail us at <EMAIL> or call us at <DATE>00-468-1466. 

Thank you for shopping at Vintage and Rare Guitars.","Your order to <EMAIL> has been received and is getting ready to ship.
Thanks for ordering from The Princeton Review!

Order #           0120000000021
Order Date        <DATE>
Order Total       $  63.00

The following items are included in your order:
* The Princeton Review's <LOC> SAT I: 2001 Edition ($29.95)
Item:  1
Qty: 1
Shipping: $5.95
Total: $35.90

* The Princeton Review's <LOC> SAT II: 2001 Edition ($29.95)
Item: 2
Qty: 1
Shipping: $5.95
Total: $35.90

* The Princeton Review's <LOC> ACT: 2001 Edition ($29.95)
Item: 3
Qty: 1
Shipping: $5.95
Total: $35.90

* The Princeton Review's <LOC> PSAT/NMSQT: 2001 Edition ($29.95)
Item: 4
Qty: 1
Shipping: $5.95
Total: $35.90

* The Princeton Review's <LOC> AP: 2001 Edition ($29.95",0.77483731508255,0.99349045753479,42.65969395637512,34.023311734199524,46.28283381462097,43.78213286399841,56.178098917007446,0.152110606431961,0.1673863232135772,0.1381992995738983,0.1479541212320327,0.117171324789524,13.52,2.71,99.96
"subject: Payment Confirmation: Auto-renewal successful for your Annual Premium Plan.
urls: True
attachments: True
sentiment: confirming, neutral
->
body:","2002.07.31 14:25:10 -0700 (PDT)
Hello <PER>,

This is the e-mail confirmation for your recent purchase of
an Annual Premium Plan membership.

Thank you for renewing your membership with us!

You have successfully renewed your Annual Premium Plan
membership for $39.95 for the term <DATE> to <DATE>.

The following charges will appear on your credit card
statement:

$39.95 2002 Auto-renewal

The following charges have been refunded to your account:

$39.95 2001 Auto-renewal

Your membership ID number is 200209031425100.

You can view details of this purchase by visiting:
<URL>

If you need further assistance, please contact us at:
<URL>

Sincerely,

Sue Futter
Customer Service Representative

<ATTACHMENT>",False,0.0028033969,Booking,Gemini,"Dear <PER>,

Thank you for renewing your <ORG> Premium subscription.

This email confirms that your subscription has been renewed for the
<ORG> Annual Premium Plan. You can access your subscription using the
ID and password listed below.

<ATTACHMENT>

Your subscription ID: 1000000000060399

Password:  1000000000060399

This is an automated email. If you need help or have a question,
visit <URL> or contact us via email at
<EMAIL>.

Sincerely,

<ORG> Customer Service

<ATTACHMENT>","Payment Confirmation
Thank you for renewing your <ORG> account. We appreciate your
continued support and are pleased to confirm that your annual subscription
has been renewed.

Your subscription is now active until <DATE> and will be renewed
automatically each year unless you cancel it. Please see the instructions
at the bottom of this email for information about canceling your
subscription.

Your Account Information
Name: <PER> M. Skilling
Email: <EMAIL>
Subscription Type: Annual Premium
Subscription Price: $39.00 USD

Canceling your Subscription
If you wish to cancel your subscription, you must do so by <DATE>. If you
cancel your subscription after this date, you will be charged for the
remainder of the current year.

To cancel your subscription, follow the instructions below:

1.  Go to the <ORG> home page at <URL>

2.  Click on the ""My Account"" link at the top of the page.

3.  Click on the ""Cancel Subscription"" link at the bottom of the page.

Thank you for your business.

The <ORG> Team

-------------------------------------------------

You received this message because you registered on <ORG>. To change
your email preferences, please visit your account on <ORG>",0.9986944794654846,0.9991517066955566,46.770113706588745,57.96420574188232,51.57366991043091,67.20978021621704,63.80904912948608,0.1361041665077209,0.1044446527957916,0.1247717887163162,0.0889776796102523,0.1008794009685516,1.15,94.35,0.42
"subject: Appointment Confirmed: Dental check-up scheduled for next Tuesday at 10 AM.
urls: False
attachments: False
sentiment: confirming, helpful
->
body:","10 AM on Tuesday, <DATE> at <LOC> Dental

I will be in the waiting room at 9:50 and will walk you back to the room at 10:00.",False,0.0223025866,Booking,Gemini,"Thank you for your appointment with Dr. <PER> G. Hodes, D.D.S. at 10 AM on <DATE> at 525 <LOC>, <LOC> 20001. Please arrive at least 10 minutes before your appointment to complete the necessary paperwork. We look forward to seeing you there.","Hi <PER>-

I just spoke with <PER> and confirmed your dental appointment for next Tuesday, <DATE> at 10 AM. We have a great dentist, and it would be great if you could come by. The address is 1100 17th St NW, <LOC>, <LOC> 20036. It's just a couple of blocks away from the <ORG> office, so you can walk over.

Best,
<PER>",0.910280704498291,0.5770540237426758,58.74338150024414,42.307016253471375,60.16101837158203,46.43596410751343,73.46627712249756,0.1036907657980918,0.1531938314437866,0.1023637652397155,0.1384742110967636,0.0675999969244003,15.53,0.44,53.32
"subject: Receipt: Thank you for your generous donation to the Wildlife Foundation.
urls: True
attachments: True
sentiment: confirming, appreciative
->
body:","2002 WILDLIFE FEDERATION MEMBERSHIP

Dear Mr. <PER> Wolfe,

Thank you for your membership to the Wildlife Foundation.  We appreciate your
support of our efforts to protect and preserve our natural heritage.  Your
generous donation has been received by our office and will be processed
within the next two weeks.

Sincerely,

Wildlife Foundation


<ATTACHMENT>",False,0.0292098727,Booking,Gemini,"Dear <PER>,

Thank you for your generous donation to the Wildlife Foundation. You have made a real difference by helping to save endangered species. 

Your donation will be put to work right away, helping to save species such as the bald eagle, the American alligator, the gray wolf, and the grizzly bear. 

You will also help protect species in the Arctic, including the polar bear, the Pacific walrus, the Steller's sea lion, and the beluga whale. 

You have made a tremendous contribution to the work of the Wildlife Foundation. I hope you will join me in continuing to save endangered species. 

Sincerely,

<PER> Weaher
President
The Wildlife Foundation


<ATTACHMENT>","Thank you for your generous donation to The Wildlife Foundation.
We are pleased to confirm your receipt of $25.00 for
The Wildlife Foundation on <DATE>.
Your gift is truly appreciated. We look forward to keeping you informed
of the exciting projects underway to help protect endangered species
and their habitat.

Thank you again for your support.

Sincerely,
The Wildlife Foundation

The Wildlife Foundation is a 501c3 nonprofit organization.

Visit our website at <URL> to learn more
about the vital work we are doing to protect endangered species and their habitat.

To unsubscribe from our mailing list, reply to this message with ""remove"" in the subject line.",0.1607685685157776,0.8982155919075012,65.36855697631836,66.26803874969482,71.92896008491516,67.55297183990479,74.54938292503357,0.0926175862550735,0.087223544716835,0.0755623131990432,0.0838436335325241,0.0684356838464737,81.23,99.96,0.18
"subject: Booking Confirmed: Your reservation details inside
urls: False
attachments: True
sentiment: confirmation
->
body:","10/16/2001 6:00pm 10/17/2001 1:00am   CONFIRMED

GREAT AMERICAN STAGE COMPANY

Location: Great American Music Hall
Price: $20.00
Qty: 2
Total: $40.00

Payment Method: Visa MC

In 1986, The Great American Music Hall, a landmark venue in the heart of San Francisco's theater district, was saved from demolition by a group of music lovers. In 1990, The Great American Stage Company was formed and began presenting live theater in the intimate setting of the Music Hall. The Great American Stage Company is a non-profit organization and relies on ticket sales, grants and donations to survive. We are proud to be a member of the League of Nonprofit Theaters.

The Great American Stage Company is located at 544 Market Street, between 5th and 6th Streets, in San Francisco. It is within walking distance of the Powell Street, Montgomery Street, or the Embarcadero Street cable car stops. The theater is also served by the BART Powell Street Station and MUNI lines #2, 3, 5, 6, 7, 8, 9,",False,0.1651750803,Booking,Copilot,"Dear Tracy,

We have received your booking and this email confirms your reservation
with us.

Please print this email and take it with you on your trip.

Please note that if you have booked more than one sector, each sector is
separate and must be checked in individually.

If you have any questions, please contact us at <EMAIL> <EMAIL>>.

Sincerely,

<ORG> Vacations

<ATTACHMENT>","Booking Confirmed!

Thank you for your recent reservation to <LOC>!

This email is to confirm that we have received your reservation. Your
confirmation number is 1334-100-004-1. Please retain this number for
reference.

Your reservation details are listed below:

--------------------------------------------------

RESERVATION DETAILS:

Type of Trip:          Round Trip
Date:                  <DATE>
Service Class:         Economy
Fare Type:            Published

-------------------------------------------------

TRAVELLER INFORMATION:

Email Address:         <EMAIL>
Phone Number:         <PHONE>
Passport Number:      XXXXXXXXXXXXX

-------------------------------------------------

DEPARTURE INFORMATION:

Airport:               <LOC>-Intercontinental (IAH)
Gate:                   21
Departure Time:       5:05 pm

-------------------------------------------------

DESTINATION INFORMATION:

Airport:               Dallas/Fort Worth International (DFW)
Departure Time:       7:19 pm

-------------------------------------------------

RESERVATION INFORMATION:

Reservation Number:    1334-100-004-1
Total Fare:           $ 100.00
Paid:                  No
Refundable:           No

-------------------------------------------------

RESERVATION CHANGE INFORMATION:

Changes are not permitted on this reservation. If changes are made,
the fare may increase,",0.9097843170166016,0.9235855340957642,10.609228163957596,57.451653480529785,59.738028049468994,22.863107919692997,8.924135565757751,0.224141776561737,0.1044863164424896,0.1030299812555313,0.1993984133005142,0.241983562707901,84.71,97.94,3.71
"subject: Payment Received: Thank you for your purchase
urls: False
attachments: False
sentiment: confirmation
->
body:","4AWB6T 

Thank you for your payment of $49.95
to Amazon.com.  Your payment has been
credited to your account.

You have not yet provided us with your
shipping information.  Please log on to
your account and select a shipping method
for your order.  You can access your
account by clicking on the following
address:

<URL>

The following items were included in
your purchase:

The Da Vinci Code (Hardcover)

This item will be shipped to:

<PER> P. Swerzbin
2107 Timberloch Lane
The Woodlands, TX 77380-1646
<LOC>",False,0.0024259132,Booking,Copilot,"Dear <PER>,

Thank you for your purchase at Amazon.com.  We have received payment for your order.  Your payment information has been authorized.  We will ship your items as soon as they become available.

For your convenience, a summary of your purchase is provided below.  You can also view this summary by clicking on Your Account, Your Orders, then Your Recent Orders.  To view the status of your order, click on the ""Track Package"" link in the Status column.

Your order confirmation number is 108-142-0120.

If you have questions about this order, please call us at <DATE>00-201-7575.  To check the status of your order, please click on the ""Track Package"" link in the Status column.

Thank you for shopping at Amazon.com.

------------------------------------------------------------

Item                 Price      Item Subtotal       Shipping    Total Item
ID                   Qty        (Excluding Shipping)   Cost       S&H Cost

This order contains 1 item(s), and has been charged a $9.99 shipping cost.

Subtotal:            $22.97
Shipping Cost:       $9.99
Total Payment:      $32.96

Payment Method:  Amex

------------------------------------------------------------","Thank you for your order

Dear  <PER> Wolfe,

Thank you for shopping at Amazon.com. We  appreciate your business and look forward to serving you in the future.

We have shipped your items to you  in a separate package. The package number is  113-6707-1012.  You can track the package at the following link:

<EMAIL>

If you have any questions, please  reply to this e-mail. We hope to see you again soon.

Sincerely,

Amazon.com Customer Service


Amazon.com
Earth's Biggest Selection",0.9861847758293152,0.9846936464309692,28.49096953868866,45.052552223205566,24.78028237819672,51.04773640632629,48.17966520786285,0.1744103133678436,0.1377147585153579,0.192432165145874,0.1242504119873046,0.1316481828689575,99.95,99.64,2.84
