prompt,SFT_Text,SFT_Is_Safe,SFT_ScamLLM_Score,BCO_Text,KTO_Text,BCO_ScamLLM_Score,KTO_ScamLLM_Score,SFT_Cosine_Sim,BCO_Cosine_Sim,KTO_Cosine_Sim,SFT_vs_BCO_Cosine_Sim,SFT_vs_KTO_Cosine_Sim,SFT_KL_Div,BCO_KL_Div,KTO_KL_Div,SFT_vs_BCO_KL_Div,SFT_vs_KTO_KL_Div
"subject: DocuSign: Please review and sign your termination letter
urls: True
attachments: False
sentiment: threatening, formal
->
body:","2015 <ORG> Legal Department

I am sending you this message on behalf of <PER>, who has asked me to send this letter to you.  I am sorry that we must do this.

Please review and sign the attached document and return it to me by <DATE>.

Thank you.

<PER>

<PER>
Senior Administrative Assistant
<ORG> Corp.
<LOC>
<LOC>
Phone:  <PHONE>     Fax:      <PHONE>
Email:   <EMAIL>

<URL>",False,0.0117266476,"<PER>,

I need your help.  Please review and sign your termination letter and return it to me by <DATE>.  If you do not sign the letter, we will have to terminate your employment on <DATE>.  I will be sending you an email soon with information about the <ORG> severance plan and a link to the online application.

This letter is a formal notification that your employment with <ORG> will end.  It is important that you sign this letter, even though the decision has already been made to end your employment.

I know that this is a difficult time for you and your family.  I appreciate your cooperation.

Sincerely,

<PER>","DocuSign for <ORG> Legal Services Agreement


DocuSign for <ORG> Legal Services Agreement
<URL>

You have been identified as a recipient of the document referenced above.  Please sign the document at your earliest convenience.  If you have any questions, please call the Legal Department at <PHONE>.

Thank you,

<ORG> Legal Dept.",0.9906896352767944,0.9984967708587646,47.247517108917236,48.356443643569946,60.04525423049927,51.87562704086304,63.45261335372925,0.14253854751586914,0.14049935340881348,0.10421726107597351,0.12132528424263,0.0976053774356842
"subject: Quarterly Employee Recognition: Your €100 Retail Gift Card
urls: False
attachments: False
sentiment: professional, joyful
->
body:","3rd Quarter 2001 Employee Recognition: You're a Winner!

You've been selected to receive a $100 (€100) retail gift certificate from Amazon.com as part of <ORG>'s 3rd Quarter 2001 Employee Recognition program.  Amazon.com offers the world's largest selection of books, music, DVD and VHS videos, computer and electronics products, and software.  You can choose to receive your gift certificate via U.S. mail or you can select the ""electronic gift certificate"" option and receive your gift certificate via e-mail.  You can use your gift certificate to purchase products on Amazon.com or you can give your gift certificate to someone else and have them use it to shop on Amazon.com for gifts, books, music, movies, and more.

All regular employees who were employed in a full-time or part-time capacity as of <DATE> are eligible to participate in this program.  If you are eligible and were employed on <DATE>, you can expect to receive your gift certificate via U.S. mail or via e-mail (if you selected the electronic gift certificate option) by <DATE>.  If you were hired after <DATE>, your gift certificate will arrive by <DATE>.

You can pick up a gift certificate information card",True,0.5121638775,"I know we've been a little distracted lately, but let's not forget the good stuff.  Your <ORG> Employee Recognition Program is still going strong.  Nominate a co-worker today for a chance to win a $200 American Express gift certificate, or the Grand Prize - a trip for two to <LOC>!
Nominate someone you know who has made a difference in our organization through innovation, dedication, customer focus, and teamwork.  Or, if you've made a difference yourself, nominate yourself!  You'll be entered in the drawing whether you're nominated or do the nominating.  And, your nominator will receive a special thank you gift.
Winners are announced quarterly.  The deadline for nominations for the first quarter has already passed, so hurry!  The next deadline is <DATE>.  To nominate someone you know, log on to <URL> and click on the employee recognition logo.  It's that easy!
If you'd like more details, there will be an Information Booth on <DATE> through 15 from 11 am to 2 pm in the lobby.  Come by and learn more about the program, see the prize packages and hear about the employees who've already won.  Hope to see you there!","Quarterly Employee Recognition - <PER> Cash Awards
All winners of the <PER> Cash Awards will receive a <ORG> Travel Gift Certificate for $100 (Retail Value).  The cash awards will be presented at the Quarterly All-Employee Meeting on <DATE>.

You will receive a second email on <DATE> with instructions for picking up your gift certificate.",0.03272455930709839,0.30310630798339844,49.90696609020233,41.68270230293274,51.62975788116455,41.252201795578,53.13057899475098,0.12495102733373642,0.1542966663837433,0.12374703586101532,0.14791417121887207,0.11608081310987473
"subject: Join Us for an Environmental Hackathon: Solve Real-World Challenges
urls: True
attachments: False
sentiment: neutral, friendly
->
body:","25 years of environmental innovation

Last month, <ORG> celebrated its 25th anniversary. We marked the occasion by hosting an event at <ORG> University, where <PER> talked about the importance of environmental innovation, and where we announced the winners of the <ORG> Environmental Hackathon. You can read more about it here: <URL>

If you missed the event, you can watch it here: <URL>

<ORG> Environmental Hackathon

<ORG> University
<DATE>

The <ORG> Environmental Hackathon was an opportunity for students, environmentalists, technologists, and entrepreneurs to come together to tackle some of the most pressing environmental problems.

The winning teams came up with innovative solutions to improve the efficiency of urban transportation, increase access to clean water, and improve the efficiency of the global food system.

Learn more about the winning ideas here: <URL>

<ORG> Innovation

Innovation is at the core of what we do at <ORG>. We work to develop new ideas and technologies that can help solve the planet's toughest environmental challenges.

But we can't do it alone. We need your help. Join us in our mission to create a more sustainable future by supporting our work and becoming a member today: <URL>

Thank you for",True,0.8875517249,"Having trouble viewing this email?
Click here
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Join us for an Environmental Hackathon [<URL>
<DATE> - <DATE>
<LOC> University
<LOC>, <LOC>

Are you interested in solving environmental problems? Are you passionate about
using your technical skills to make a positive impact? Would you like to
network with like-minded students and professionals? 

The Environmental Hackathon [<URL>
<DATE> - <DATE>
<LOC> University
<LOC>, <LOC>

brings together students and professionals from around the world to develop
solutions to real-world environmental challenges. The hackathon will include
students and professionals from diverse disciplines and fields, including
engineering, law, business, policy, and the arts. 

The hackathon will be held at <LOC> University, in <LOC>, <LOC>. The
hackathon is being organized by students from the <ORG> and <ORG> and is being
supported by the <ORG>, <ORG>, and the <LOC> University Office of the
Executive Vice President. 

The first day of the hackathon will be a student-professional symposium, in
which students and professionals will share their experiences and expertise on
solving environmental challenges","<ORG> and <ORG> University are co-sponsoring an environmental hackathon on <DATE> and 22, at the <ORG> <LOC> in <LOC>, D.C.

The event will bring together students, faculty, staff and environmental professionals from across the District, the country and the globe to tackle some of the most pressing challenges in the environmental sector. Participants will work in teams to develop solutions to issues such as climate adaptation, sustainable urban development, environmental justice, environmental education, and environmental policy and management.

The event will begin on Friday, <DATE> with a keynote address by <PER> Jackson, the former Administrator of the U.S. Environmental Protection Agency, followed by an opening reception and team formation. Teams will then spend the next 24 hours developing their solutions, with the support of mentors from the private sector, government and civil society. On Sunday morning, teams will present their solutions to a panel of judges, who will select the best projects.

The hackathon is open to all current students, faculty and staff of <ORG> University and <ORG>. Participants are encouraged to form teams in advance of the event, but individuals are also welcome to attend. There is no fee to participate, but registration is required.

For more information,",0.014263927936553955,0.0822862982749939,54.165005683898926,61.27853989601135,45.9402859210968,68.6643123626709,70.46808004379272,0.11910977959632874,0.10348039120435715,0.14460794627666473,0.08191071450710297,0.08702552318572998
"subject: IT Update: Scheduled Maintenance for Internal Servers
urls: False
attachments: False
sentiment: informative, formal
->
body:","10.0.0.1 to 10.0.0.255 (NETCO) - No Outage

We are planning to perform maintenance on the internal servers in the <LOC> data center. The maintenance is required to ensure that the servers are running in an efficient manner. This maintenance is required to take place on <DATE> starting at 6:00pm and continuing through 12:00am. The purpose of this message is to notify the users of the possible impact this maintenance may have on their machines.

As part of the maintenance, we will be restarting the Management Servers. This will result in a brief period where the machines are unavailable. The actual downtime is estimated to be less than 5 minutes, and will occur at approximately 10:00pm.

The application servers will be rebooted in stages over a period of 2 hours.  The Estate Operations group will be responsible for the reboot of the application servers.  The reboot sequence will be determined by the Estate Operations team based on resource utilization and application requirements.

If you have any questions or concerns about this outage, please contact me at <PHONE>.   If you need assistance in determining which <LOC> server your application resides on, please contact your Resolution Center at <PHONE>",True,0.8864770532,"During the weekend of <DATE> and <DATE>001 our internal production servers will be undergoing scheduled maintenance.  The maintenance is required to ensure that our IT infrastructure remains current and reliable.  The maintenance will commence on Friday, <DATE> at 7:00 PM and is scheduled to be completed by 1:00 AM on <DATE>.

All users will be required to log off by 7:00 PM on Friday, <DATE>.  In addition, the  following servers will be unavailable from 7:00 PM on <DATE> until 1:00 AM on <DATE>:

<ORG> Production Server (<ORG> - MSFC) 
Application Server (APFC) 
Development Server (Dev2) 
Termination (TRNC) 
VMware (VMHOU) 
Dynamics Server (DYN) 
Estate <LOC> Production (Estate <LOC> - MSFC) 
Estate <LOC> Application Server (Estate <LOC> - APFC) 
Estate <LOC> Development Server (Estate <LOC> - Dev2) 
Estate <LOC> Termination (Estate <LOC> - TRNC) 
Estate <LOC> VMware (Estate <LOC>","During the weekend of <DATE> and <DATE>001 our internal servers will be upgraded.  The upgrade will begin on Saturday the 13th at 7:00 PM and will be completed by Sunday the 14th at 1:00 AM.  During this time, <ORG> employees will not have access to any <ORG> networks (including VPN and intranet) or our email environment.  If you need additional assistance logon to the 3AC (Associate/Analyst/Contractor)  Windows 2000 PC's, please contact the <ORG> Resolution Center at <PHONE> for assistance.

We thank you for your patience and cooperation in advance.


<ORG> Global Technology",0.007129967212677002,0.8929907083511353,40.476515889167786,37.466999888420105,32.93610215187073,66.62477254867554,56.1956524848938,0.15274912118911743,0.16739529371261597,0.17715862393379211,0.09530078619718552,0.1187686175107956
"subject: Reminder: Q3 Company Town Hall Meeting Tomorrow
urls: True
attachments: False
sentiment: informative, friendly
->
body:","2016 Q3 Company Town Hall Meeting
<DATE> | 10 a.m. CDT
<LOC>
Video: <URL>  <<URL>

Welcome to our third quarter company town hall meeting!  We have a lot to cover, so let's get started.

The meeting will be held at our <LOC> location and broadcast to our employees around the world.  If you are joining us via live stream, you can:
* Ask questions by submitting them through the live stream box at the bottom of your screen.
* Watch the meeting on your computer or via your television by going to <URL>  <<URL>

Now, if you could take your seats and give me your attention.

Thanks!

<PER> Piper
CEO
<ORG>


<PER> Piper
CEO
<ORG>

<PER>:
Thank you for joining us today.  I know you have a lot of questions about the recent events at <ORG> and how they might impact you.  We intend to answer the most important ones.  To help us do that, we have assembled a panel of <ORG>'s senior management.  Please feel free to submit your questions through the live stream box at the bottom of your screen.  We will do our best",True,0.5808290243,"You have not yet confirmed your attendance at the event below.  If you have questions or need assistance, please contact us at <EMAIL><mailto:meetingone@publicisspeakers.com>.  Thank you.

Q3 Company Town Hall Meeting
<DATE> 1:00PM - 2:00PM

The Company Town Hall Meeting is an opportunity for <ORG> executives to communicate with our employees about what is going on around the company.  We have a lot to cover.  Let's make it fun!

Please sign up for one of the following meetings at <URL>

<LOC> - <DATE>
8:30am - 9:30am
Doubletree Hotel
Granger A/B

<LOC> - <DATE>
1:00pm - 2:00pm
Doubletree Hotel
LaSalle B

<LOC> - <DATE>
3:30pm - 4:30pm
Marriott Hotel
LaSalle Room

Please indicate if you need special accommodations to participate in this meeting.

Yes, I will attend: (please select one)
<LOC> - <DATE>:30am
<LOC> - <DATE>pm
<LOC> - <DATE>pm

No, I","You have been invited to the following event.

Title: Q3 Company Town Hall Meeting
When: <DATE> 10am - 11am Eastern Time
Where: <LOC> (<LOC>) / <PHONE> (no pin)
Video call: <URL>  
<<URL>
Who:
* <EMAIL> - organizer
* <EMAIL> - creator
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <EMAIL>
* <PER>
* <EMAIL>
* <EMAIL>",0.9971626400947571,0.30108171701431274,55.63309192657471,35.1325124502182,49.6559202671051,50.97209811210632,59.18743014335632,0.11323432624340057,0.16018767654895782,0.1282668262720108,0.12406876683235168,0.10280495882034302
"subject: Welcome to the team, Alex!
urls: False
attachments: False
sentiment: joyful, welcoming
->
body:","2.4.16

Dear <PER>,

Happy New Year! I hope you had a chance to enjoy the holidays with your family. I know I did, and I'm looking forward to getting back to work.

One of the highlights of my year was the launch of my new project, The Briefing Room. It's a new online platform for the progressive movement to organize around the issues. I'm excited to have you be a part of it.

Sign up for The Briefing Room and join the movement.

I hope you will join me and thousands of progressive allies by signing up for The Briefing Room, the new website I've launched to organize around the issues. We'll provide you with the information you need to make your voice heard on the issues that matter most.

Sign up for The Briefing Room now.

This is just the beginning. Together, we can build a stronger movement for change.

Thanks,

<PER>",True,0.8330335617,"Hi all,

We're thrilled to announce that Alex will be joining our team as a Senior Associate. He will be a great addition to our team as we continue to grow.

Alex brings a wealth of experience from his work in <LOC> and <LOC> on climate change and clean energy. Prior to joining us, Alex was a Senior Policy Advisor at the U.S. Department of Energy, where he helped lead the development of the Clean Power Plan and worked on a range of other energy and climate issues. Before that, he was a Fellow at the <ORG>, where he worked on climate change and clean energy policies.

Please join us in welcoming Alex to the team!

Best,
<PER>","Hi everyone,

I am very pleased to announce that Alex Villarreal has joined the <ORG> Government Affairs team as a Senior Director.

Alex comes to us from the National Education Association, where he was the senior director of federal government relations. In this role, Alex led NEA’s federal lobbying efforts on behalf of the nation’s 3 million teachers and education support professionals. He also managed a team that covered education policy issues including teacher preparation, early childhood education, special education, and school choice.

Alex brings with him a wealth of experience in government relations and advocacy, as well as in education policy. Prior to his role at NEA, Alex served as the Director of Government Relations for the National Council of La Raza. He also worked as the Director of Federal Affairs at the National Education Association, where he was responsible for managing the association’s federal legislative and regulatory priorities. Before that, Alex was a legislative assistant for Congressman Rubén Hinojosa, Jr. (D-TX), and he served as a law clerk for the Honorable Edith H. Jones of the <LOC> Court of Appeals for the Fifth Circuit.

Alex has a B.A. in History from <ORG> A&M University, and he received his J.D. from the University",0.01959967613220215,0.25337350368499756,37.521469593048096,44.76500749588013,29.346635937690735,38.631945848464966,18.42436194419861,0.1567763388156891,0.138384610414505,0.18440228700637817,0.14823687076568604,0.19942760467529297
"subject: Summary of this week's marketing sync
urls: False
attachments: True
sentiment: informative, professional
->
body:","1.	<PER> has been in contact with <PER> of PNM about a possible deal.  <PER>
said he would have an answer for us by Friday.  If PNM comes back with a
number, we will then discuss how to proceed.
2.	We discussed a possible deal with El Paso.  They have a 30MW, 7x16
hourly product available.  The price is $28.  We discussed the possibility
of trying to get a better price on an 8x16 or 24x7 product.  I will work on
this and get back to you.
3.	We discussed the possibility of trying to get a better price on a
7x16 product from APS.  I will work on this and get back to you.
4.	We discussed the possibility of trying to get a 7x16 product from
SRP.  I will work on this and get back to you.
5.	We discussed the possibility of trying to get a 7x16 product from
TVA.  I will work on this and get back to you.
6.	We discussed the possibility of trying to get a 7x16 product from
S",False,0.2064234614,"Attached is the summary of the discussions from the weekly marketing sync
meeting this week.

<ATTACHMENT>

Thanks,

Irena
<PHONE>




<ATTACHMENT>","Attached is a summary of this week's marketing sync.  Please contact me if
you have any questions.

<ATTACHMENT>

<ATTACHMENT>",0.019948601722717285,0.02381289005279541,12.975524365901947,68.2766854763031,70.31025886535645,29.701468348503113,29.43005859851837,0.22269073128700256,0.07983608543872833,0.0804925337433815,0.1885603368282318,0.19002583622932434
"subject: Please submit your timesheets by Friday EOD
urls: True
attachments: False
sentiment: formal, informative
->
body:","16th Floor Layoffs:

Please submit your timesheets by 5:00 p.m. CST Friday, <DATE> for pay period 1901.  <ORG> HR Service Connection (<URL>  will be open from 8:00 a.m. to 5:00 p.m. CST, Monday through Friday, to assist you with any timesheet issues. 

<ORG> HR Connection (<URL>  will be open from 8:00 a.m. to 5:00 p.m. CST, Monday through Friday, to assist you with any timesheet issues.",False,0.1221357435,"Please be advised that due to the impending closure of <ORG>, your time entry information must be submitted to <ORG> by 5:00 PM on Friday, <DATE>.  You may access the time entry system at <URL>  If you have any questions, please contact your Human Resources Representative.


<Embedded Picture (Metafile)>","Please submit your timesheets by 11:59 p.m. on Friday, <DATE> for pay period 44.  If you have outstanding timesheet issues, please contact the <ORG> at <PHONE> or <EMAIL><mailto:timesheets@enronxgate.com>.

<ORG> employees may log into eHRonline to check their pay information by clicking on <URL>  If you have questions about your pay information, please contact the HRGIM Help Desk at <PHONE> or <EMAIL><mailto:HRGIMHelp@<ORG>.com>.

If you have questions about <ORG>'s timekeeping policies, please contact your Human Resources representative.",0.9933016300201416,0.9965697526931763,31.761151552200317,38.14846873283386,32.94510543346405,57.210445404052734,59.902286529541016,0.1806706041097641,0.1680716723203659,0.17048141360282898,0.11678396165370941,0.10865552723407745
"subject: Invitation: Annual Company Summer Picnic
urls: True
attachments: False
sentiment: friendly, joyful
->
body:","2001 Annual Company Summer Picnic
Under the Tents at Greenspoint Mall 
<DATE>
11:00 a.m. until 2:00 p.m.
Invitation for You and Your Family

You're invited to <ORG>'s Annual Summer Picnic for employees and their families.  This year's picnic will be held Friday, <DATE> at Greenspoint Mall under the tents in front of Foley's.  Lunch will be provided by <ORG>.  Lunch tickets will be available at the picnic for $8.00 per adult and $4.00 per child (ages 2 to 12).  No tickets, no lunch.  Kids under the age of two eat for free.

The picnic will include live entertainment and games.  We will have a large inflatable slide and a small inflatable bounce house for the kids (ages 2 to 12).  If you are interested in volunteering to help with the picnic, please contact Melissa Solis at <EMAIL>.  We hope to see you there!

<Embedded Picture (Metafile)>",False,0.1369058192,"You're invited to the Annual Company Summer Picnic on <DATE> at the Company's Lake on the <LOC> side.  

Please RSVP to Stephanie Strong at <EMAIL> <EMAIL>> by <DATE>.

Please click below for more information:

<URL>","You're invited to the Annual Company Summer Picnic on Thursday, <DATE> from 11:00 AM to 2:00 PM at the Company Picnic Area near the <LOC> Building.  

This year's theme is ""A World of Flavors"" and will feature delicious food from around the world, provided by our business units.  We'll also have live entertainment and activities for the whole family.  It's a great opportunity to visit with the people you work with, and meet our summer interns and new employees.

The picnic is held rain or shine.  Please come and enjoy the day!

<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>",0.923048734664917,0.7496148347854614,29.83682155609131,48.8926500082016,57.965874671936035,60.60483455657959,61.01230978965759,0.195890873670578,0.13887238502502441,0.11148499697446823,0.10938160121440887,0.10513990372419357
"subject: Updated Corporate Travel Policy (Effective Next Month)
urls: False
attachments: True
sentiment: formal, informative
->
body:","1.  Non-essential travel for business purposes has been suspended for all <ORG> employees, except for business travel approved by the Office of the Chairman.  This suspension applies through the end of the year and may be extended.  If you have a business travel exception, you have received approval from the Office of the Chairman, and you are traveling on company business, please be sure to adhere to the updated corporate travel policy.  Attachments below outline the policy and procedures.

2.  New procedures for business travel have been established.  The approval process remains the same.  The additional steps outlined in the attachment must be followed.

3.  Please be sure to review the attachments.  They are also posted on the Corporate Travel website:  <URL>

Thank you for your cooperation.

<ATTACHMENT> 
<ATTACHMENT>",False,0.12147050350000001,"Updated travel policy (effective <DATE>) is attached.  Please share with your employees.
<ATTACHMENT>
<ATTACHMENT>","Updated Corporate Travel Policy (Effective Next Month)

Dear All,

Please see attached the updated Corporate Travel Policy.  It is a
Word document that has been converted to a PDF.  Please call me at
<PHONE> if you have any questions.

Thanks,
<PER>.



<ATTACHMENT>



<PER> E. Haedicke
Assistant General Counsel
<ORG>/<ORG>/Legal
Phone:  <PHONE>
Fax:  <PHONE>
<EMAIL>",0.01485663652420044,0.9766711592674255,49.72676634788513,62.11977005004883,63.38135600090027,59.6907377243042,58.54989290237427,0.12695153057575226,0.09557835012674332,0.09448838233947754,0.10479770600795746,0.11302605271339417
"subject: Newsletter: July Product Updates and Features
urls: True
attachments: False
sentiment: professional, informative
->
body:","13th Edition of the Monthly Newsletter for the <LOC> Gas Market
<DATE>
<URL>


Dear Colleague,

The thirteenth edition of our monthly newsletter is now available on our
website. In this issue:

*   We take a look at the <LOC> Gas Market in 2001.  What were the
major events that affected prices and volumes?

*   An interview with Bill Rapp, President and CEO of EIG

*   We provide an overview of the upcoming ""How to Value Power
Options"" Course in <LOC> City on <DATE>

*   We announce the date for our next ""Fundamentals of Energy Futures,
Options & Derivatives"" Course in <LOC> City on <DATE>

*   We provide information on some of our recent new products including
the <LOC> Weather Risk Management Package, the <LOC> Weather Derivatives
Suite and the <LOC> Power Derivatives Suite

*   We introduce our new Energy Training Center in <LOC> City

*   We highlight some of our upcoming courses in <LOC> City including
""Fundamentals of Energy Futures, Options & Derivatives"", ""Fundamentals of
the Electric Power Industry"" and ""How to Value Power",True,0.8569464087,"<ORG> Product Updates and Features

<URL>

Welcome to <ORG>'s monthly product update. Here you will find information regarding <ORG>'s latest product updates and features.

In this issue, you will find information on the following:

<ORG> Online
<ORG> Access
<ORG> Data
<ORG> Wind
New Energy Operations Products

In addition, <ORG> would like to extend an invitation to our upcoming Webcasts, which will include:

<DATE> - ""Preparing for <ORG> Online Launch""
<DATE> - ""Getting the Most out of <ORG> Online""
<DATE> - ""New Features in <ORG> Online""
<DATE> - ""Preparing for <ORG> Wind Launch""
<DATE> - ""Getting the Most out of <ORG> Wind""
<DATE> - ""New Features in <ORG> Wind""

For more information on these webcasts, please click on the link below:

<URL>

If you have any questions or comments regarding <ORG>'s product updates, please email us at <EMAIL>.

Thank you for your business.

<ORG>","Check out our latest newsletter featuring updates and new features to help you manage risk and improve operations.

<URL>

This email was sent to <EMAIL>. 
If you no longer wish to receive future emails, you may unsubscribe, 
<URL>

or easily adjust your subscription preferences from your profile information. 
<URL>",0.9783893823623657,0.10915303230285645,35.687896609306335,44.79188919067383,50.67211389541626,54.30197715759277,36.05986833572388,0.16551421582698822,0.14316079020500183,0.13059720396995544,0.11720235645771027,0.1717698723077774
"subject: Thank you for your recent feedback
urls: False
attachments: False
sentiment: professional, appreciative
->
body:","1.	Thanks for the opportunity to provide feedback. I appreciate the time you've taken to communicate with us and to listen to our ideas.

2.	I've been with <ORG> for 2 years and have seen the company go through a lot of change. I believe the merger with <ORG> will give us a great opportunity to build something great.

3.	I believe we have the right leadership. <PER> and Ken are the right people to lead us through the next phase.

4.	We are working in a very difficult environment. I think we are all working hard and doing our best to succeed.

5.	I believe in the vision of the company and I'm excited about our future.

6.	I feel like I have a good working environment. I have a lot of freedom to do my job. I have great co-workers. I like my boss a lot. I think we all get along very well.

7.	I don't think we work hard enough or smart enough. I think we need to work on our team work skills. I think we need to work harder at selling <ORG> as a great place to work.

8.	I think we need to develop our people. We need to give them more responsibility. We need to",True,0.9521959424,"<PER>,

Thank you for taking the time to provide feedback on your experience with <ORG>. We take your feedback very seriously and will use it to improve your experience with us.

I hope that you will continue to choose us as your energy supplier.

Sincerely,

<PER>","Thank you for taking the time to provide feedback.  Your input is valuable and we appreciate you sharing your thoughts.  We will use your feedback to help direct our actions and guide our decisions.

Thank you,
<PER> and <PER>",0.7041048407554626,0.0013923048973083496,31.283164024353027,32.579296827316284,52.270376682281494,37.63892352581024,45.068907737731934,0.1730661243200302,0.175836980342865,0.13162030279636383,0.15431468188762665,0.14361725747585297
"subject: Agenda for tomorrow's client kickoff call
urls: False
attachments: True
sentiment: professional, formal
->
body:","1. Review of <ORG> and the Energy Futures Market (Diana)

2. The <ORG> Story (Larry)

3. <ORG> as a <ORG> (Larry)

4. <ORG> Services (Larry)

5. <ORG> Products (Larry)

6. <ORG> Pricing (Larry)

7. <ORG> Risk Management (Larry)

8. <ORG> Customer Service (Larry)

9. <ORG> Technology (Larry)

10. <ORG> Operations (Larry)

11. Legal Issues (Diana)

12. Regulatory Issues (Diana)

13. Credit Issues (Diana)

14. Tax Issues (Diana)

15. Questions and Answers

<ATTACHMENT> 
<ATTACHMENT>",True,0.5996609926,"Attached is a revised agenda for tomorrow's client kickoff call.  Please
let me know if you have any comments or changes.

<ATTACHMENT>

<PER> Carey
Vice President, <ORG>
<PHONE> (office)
<PHONE> (mobile)
<EMAIL>

<ATTACHMENT>","<PER> and <PER>,

Here's the agenda for tomorrow's call with the clients.  Please let me
know if you have any questions or concerns.

Thanks,
<PER>

<ATTACHMENT>


<ATTACHMENT>",0.013487815856933594,0.012610435485839844,19.4190114736557,67.41214394569397,57.75119066238403,21.493619680404663,31.299740076065063,0.21384334564208984,0.0840412974357605,0.11898186057806015,0.20164752006530762,0.175532266497612
"subject: Happy Holidays from the Leadership Team!
urls: False
attachments: False
sentiment: joyful, warm
->
body:","2015 was a big year for <ORG>!

We elected <PER> to the <LOC> Senate, re-elected President <PER> to a second term, and re-elected Governor <PER> to a second term.  We also elected 6 new members to Congress, including <PER> in <LOC> and <PER> in <LOC>.  And, we elected over 50 new <ORG> to state legislatures across the country.

This was all possible thanks to the incredible work of our supporters like you.

Thank you for all that you do,

<ORG> Leadership Team",True,0.8358722329,"Happy Holidays from the Leadership Team!

We hope you have a wonderful holiday season with your friends and family!

Sincerely,
<PER> and the Leadership Team","Happy Holidays to you and your family!  I hope you will be able to enjoy the holidays with your loved ones.  I have attached a photo of the Leadership Team's holiday celebration.  We had a wonderful time together!

Warmly,
<PER>",0.062104761600494385,0.01952153444290161,34.18452739715576,67.50926375389099,56.15339279174805,39.922988414764404,30.862319469451904,0.18242648243904114,0.08557488024234772,0.11122564971446991,0.16743668913841248,0.18951883912086487
"subject: Optional: Sign up for the upcoming CPR training
urls: True
attachments: False
sentiment: informative, helpful
->
body:","2016 Mandatory <ORG> Sexual Harassment Training

The <ORG> has partnered with the <ORG> to provide mandatory sexual harassment training to all employees. The training session will be held on Wednesday, <DATE> at the Doubletree Hotel, 8:30 am to 12:30 pm. All employees must attend this training. The cost of the training is $100.00. If you have already participated in the <ORG> Sexual Harassment training, you are not required to attend this training.

Please click on the link below to sign up for the training. The deadline for signing up is <DATE>. If you have any questions, please call <PER> at <PHONE>.

<URL>",False,0.0715385377,"<PER> --

The <ORG> is proud to partner with the <ORG> on a number of
efforts, including the <PER> Sestak Action Fund.

We want to make sure you know about an opportunity to attend a
training session on CPR -- Cardiopulmonary Resuscitation -- in
your area. This training is a great way to learn a skill that
could save a life. 

Sign up for a CPR training near you:

<URL>

We hope to see you there.

<ORG>

---------------------------------------------------------------------
Paid for by <ORG>

This email was sent to: <EMAIL>
To update your address, go to: <EMAIL>
To unsubscribe from these messages, go to: <URL>
To contact the campaign with any questions or concerns, go to: <URL>
<ORG>, <LOC>","<ORG> University

Office of Faculty and Staff Benefits
<EMAIL>

<LOC>
<LOC>
<LOC>
Tel. <PHONE>
Fax. <PHONE>
<URL>/benefits

Optional: Sign up for the upcoming CPR training

CPR Training

<DATE>
11:00 am-1:00 pm
<LOC>, <LOC>

The American Heart Association has developed a new course on CPR and the use of an AED. This class will offer you a refresher on CPR skills and update you on the use of the AED. The class will also provide you with the latest guidelines on when to use AEDs. It is recommended that you take this class once every two years.

If you are interested in attending this training, please sign up at the following link:

<URL>",0.830813467502594,0.41403961181640625,26.586616039276123,54.6073317527771,40.09016156196594,29.858672618865967,22.73726463317871,0.18212825059890747,0.11595556139945984,0.15819363296031952,0.1783095747232437,0.2037292718887329
