prompt,SFT_Text,SFT_Is_Safe,SFT_ScamLLM_Score,category,generator,BCO_Text,KTO_Text,BCO_ScamLLM_Score,KTO_ScamLLM_Score,SFT_Cosine_Sim,BCO_Cosine_Sim,KTO_Cosine_Sim,SFT_vs_BCO_Cosine_Sim,SFT_vs_KTO_Cosine_Sim,SFT_KL_Div,BCO_KL_Div,KTO_KL_Div,SFT_vs_BCO_KL_Div,SFT_vs_KTO_KL_Div
"subject: Reservation details: Your booking is complete.
urls: True
attachments: True
sentiment: confirmation
->
body:","16DECE01

This email confirms your booking for the following reservation(s).

Reservation number: 16DECE01
Confirmation number: 6A8G6P
Service date: <DATE> (Saturday)
Time: 7:00 AM - 12:00 PM (Central Time)
Pick-up: <LOC>, TX (airport) (IATA Code: IAH)
Drop-off: <LOC>, TX (airport) (IATA Code: IAH)

This reservation is non-refundable. If you need to cancel this
reservation, contact <EMAIL>. (The e-mail address is
the most reliable way to reach us.)

Total cost of reservation: $ 1,800.00 (USD)
Total miles: 20
Total hours: 5.0
Total tolls: $ 0.00

Payment method: Credit card
Credit card type: American Express
Credit card number: ************ 4982
Expiration date: <DATE>
Name on credit card: <PER> S Skilling
Billing address: 2200 West Dallas
City: <LOC>
State: TX
Zip: 77019
Telephone: 713 654-5889
Fax: 713 654-588",True,0.9962353110000001,Booking,ChatGPT,"00:00:00 - 01:00:00
<DATE>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>
<LOC>","Dear <PER>,

Your booking has been successfully completed.  Please print this
e-mail or your confirmation number for reference.  Your
reservation details are listed below:

Confirmation number:  136-3ZM8N0
Travel date:  <DATE> - <DATE>
Total price:  $ 1,075.00

Flight:  Delta Air Lines Flight DL 1821, departs ATL 6:30 PM,
arrives SLC 8:15 PM
Seat:  17F
Non-refundable
Ticket type: Delta E-Fares

Flight:  Delta Air Lines Flight DL 1836, departs SLC 11:30 AM,
arrives ATL 1:57 PM
Seat:  17F
Non-refundable
Ticket type: Delta E-Fares

In response to the terrorist attacks on Sept.11 and in an effort to
assist all travelers, Delta Air Lines has extended its flexibility
policy through <DATE>.  You may change your ticket for
no fee if you change your travel plans due to this event.

To make changes to your reservation, please call <DATE>00-455-2720.
Please have your confirmation number available when calling.",0.2581014633178711,0.9815739989280701,34.55783724784851,13.488280773162842,34.23271179199219,-2.4978196248412132,50.31998157501221,0.15851208567619324,0.2126312255859375,0.15783581137657166,0.2610606849193573,0.12786805629730225
"subject: Invoice confirmation: Payment completed.
urls: False
attachments: True
sentiment: confirmation
->
body:","2001.0110.0089, 2001.0110.0088, 2001.0110.0087, 2001.0110.0086, 2001.0110.0085, 2001.0110.0084, 2001.0110.0083, 2001.0110.0082, 2001.0110.0081, 2001.0110.0080, 2001.0110.0079, 2001.0110.0078, 2001.0110.0077, 2001.0110.0076, 2001.0110.0075, 2001.0110.0074, 2001.0110.0073, 2001.0110.0072, 2001.0110.0071, 2001.0110.0070, 2001.0110.0069, 2001.0110.0068, 2001.0110.0067, 2001.0110.0066, 2001.0110.0065, 2001.0110.",False,0.24753361940000002,Booking,ChatGPT,"Invoice confirmation

Thank you for your business with American Express.  We have received
and processed your payment.  Please keep this email for your records.

<ATTACHMENT>","This message confirms that you have successfully completed a payment to
<ORG> for an invoice.

The following is payment information.

You have paid $100.00 for invoice number 6000000000007.

This payment was made using your credit card ending with the following
digits: 0025.

The invoice was issued by: <ORG>.

The payment was processed by <ORG>.

If you have any questions, please contact <ORG> Customer Care at
<PHONE>.

Thank you for using PayPal!

<ATTACHMENT>",0.9967817068099976,0.9985759258270264,0.0056043267250061035,62.700384855270386,58.83546471595764,5.178914964199066,12.842005491256714,0.2536303997039795,0.09918129444122314,0.10986624658107758,0.2396995723247528,0.22000469267368317
"subject: Confirmation: Your appointment has been scheduled.
urls: False
attachments: False
sentiment: confirmation
->
body:","******This is a confirmation of your appointment at The Woodlands Family Eye Care******

Date: <DATE> 10:00 AM

Doctor: Dr. Peter Wong

Patient: <PER>

Reason: Contact Lens Fitting

Location:  1930 Woodlands Parkway N., Suite 260
The Woodlands, TX 77380

Phone: <PHONE>

Fax: <PHONE>

Email: <EMAIL>",True,0.9826964140000001,Booking,ChatGPT,"Confirmation

Thank you for making an appointment with <LOC> Concierge.

Your appointment has been scheduled.

Your reference number is:  70001298

Your appointment is on <DATE> 3:00 PM

at the following location:
<LOC>

Please note that this is a confirmation only. If you need to cancel this appointment, please contact <LOC> Concierge at <PHONE>.","Dear <PER>,

This email confirms that you have a new appointment at

<LOC> PhysioDC

on <DATE> 11:00 AM

Thank you",0.9983938336372375,0.9598053097724915,23.21825623512268,47.16334640979767,43.93359422683716,42.29694306850433,33.928218483924866,0.19095253944396973,0.13459210097789764,0.14464429020881653,0.14901092648506165,0.17065566778182983
"subject: Transaction successful: Receipt enclosed.
urls: False
attachments: True
sentiment: confirmation
->
body:","2002.01.15 12:59:33  EST

Transaction successful, receipt enclosed.

Thank you for shopping with Amazon.com!

This e-mail was sent to you because you purchased the following item
from Amazon.com:

The Elements of Spycraft: The Secret History of Espionage Techniques
from Cleopatra's Egypt to the American Revolution (Hardcover)

The following items were included with this purchase:

Amazon.com Gift Certificate: $10.00
(For your order confirmation number: 115-1093328-015911)

Item Number: 0309-0074-0004
Item Name:  The Elements of Spycraft
Item Description: Hardcover
Item Price: $30.00
Item Shipping: Standard Shipping

If you have any questions about this transaction, please call us at
<DATE>00-201-7575.  For your security, we will ask you for your
account number when you call.

Thank you for shopping with us.

Amazon.com
<ATTACHMENT>",True,0.9970610738000001,Booking,ChatGPT,"100% Secure Online Ordering
Dear  Amazon Customer, 

We  have received your order for the following item:

Amazon.com product:  104-0048174-0002
Product ID:  104-0048174-0002
Item model number:  104-0048174-0002
Customer:  <EMAIL>
Shipping address:  <PER> Wolfe, 4201 N 25th St, Phoenix, AZ 85016-1340
<DATE> 08:13 AM

Your  transaction has been completed.  A confirmation e-mail has been sent to  your e-mail address.  The receipt for this transaction is attached below.   Please print this receipt for your records.

Sincerely,
Amazon.com Customer Service

-------------------------------------------------

Your  transaction number is  100-0048174-0002.

Subtotal:  $4.95
Shipping & handling:  $3.95
Total before taxes:  $8.90
Estimated tax:  $0.00
Total:  $8.90

We  accept American Express, VISA, MasterCard, Discover, and  PayPal. 

We  hope you enjoyed shopping with us.  Please visit us again","Greetings,

Thank you for your business.  We have received your order.  A receipt
is included for your records.

Sincerely,

<ATTACHMENT>",0.9930858612060547,0.2774069905281067,33.139991760253906,40.63640236854553,41.08838438987732,62.37114667892456,41.76189601421356,0.1720701903104782,0.14823558926582336,0.1467134654521942,0.09398612380027771,0.13976982235908508
"subject: Your subscription has been activated successfully.
urls: True
attachments: False
sentiment: confirmation
->
body:","1STNQ.com - Your online news source

Your subscription has been activated successfully.

To unsubscribe from this email list, reply to this message with
""UNSUBSCRIBE"" in the subject line.

This email list is maintained by 1STNQ.com. All requests to be removed from this list
should be sent to <EMAIL>.
Please do not send replies to this email, as it is not read.
For any inquiries or concerns, please email us at <EMAIL>.
For additional information regarding 1STNQ.com, please visit
<URL>",True,0.9987016916,Booking,ChatGPT,"12.00.00

*********************************************************************************************************************************************************
This email was sent to you by <EMAIL>, a third-party email service provider.
Please do not reply to this email. If you need assistance, or to be removed from future mailings, visit <URL>
*********************************************************************************************************************************************************","Dear <PER>,

Thank you for registering for the <ORG> Market Data Basic
subscription. Your subscription has been activated successfully.

Your User ID and Password are listed below. Please save this
email for future reference.

USER ID:	ADM125
PASSWORD:	<ORG>

You can access the <ORG> Market Data Basic product at
<URL>

You can change your password at any time by clicking on the
""Forgot your password?"" link located at the bottom of the
<ORG> Market Data Basic login screen.

If you have any questions, please contact the <ORG> Market
Data Customer Care Group at <PHONE> or <EMAIL>.


Thank you for choosing <ORG> Market Data. We look forward to
serving you.

<ORG> Market Data Customer Care Group

Note: For future reference, your User ID and Password are
listed below. Please save this email for future reference.

USER ID:	ADM125
PASSWORD:	<ORG>",0.9268622994422913,0.9992303848266602,47.052472829818726,19.728636741638184,32.752299308776855,33.2550585269928,39.99107778072357,0.13927018642425537,0.2088296115398407,0.17818637192249298,0.16476356983184814,0.15660510957241058
"subject: Confirmation email: Your request has been processed.
urls: False
attachments: False
sentiment: confirmation
->
body:","******* Your request has been processed. *******


Your request has been processed. If you have any questions, please contact the <ORG> Help Desk at:
<LOC>:  <PHONE>, Option 4 or email: <EMAIL>
<LOC>:  44 <PHONE>, Option 4 or email: <EMAIL>",True,0.999111712,Booking,ChatGPT,"1.  Your request has been processed.  
2.  If you have any questions, please contact the <ORG> at <PHONE>. 
3.  Thank you.","2001-11-15 14:29:06 EST - Your request has been processed.

Thank you for your order.  Your confirmation number is 1406001.

Please keep this number for your reference.

Your order has been processed and will be shipped to the following
address:

<PER>
3811 Northwestern
<LOC>, <LOC> 77005
<LOC>

If you have any questions about your order, please call us at
<DATE>77-777-4000, or drop us an email at <EMAIL>.

Sincerely,

Amazon.com Customer Service


--------------------------------
Please note that this e-mail was sent to the following e-mail address:

<EMAIL>",0.9866126775741577,0.9909959435462952,46.65658473968506,34.295326471328735,35.56831777095795,84.89271402359009,59.052395820617676,0.1418481469154358,0.1739225834608078,0.16156300902366638,0.0432034507393837,0.10990196466445923
"subject: Booking successful: Details inside.
urls: True
attachments: False
sentiment: confirmation
->
body:","*******BOOKING SUCCESSFUL*******
Dear <PER> D <PER>,

Thank you for your recent booking with <LOC> Marriott Marquis.  Your
confirmation number is 9JFQ9M.

The following details are now available in your <ORG> account:

<URL>

You have received this email because you have opted in to receive
mailings from <LOC> Marriott Marquis. If you do not wish to receive
mailings from us in the future, please click on the following link
to unsubscribe.

<URL>

Your feedback is very important to us. Please let us know about your
satisfaction by completing a survey about your experience at:

<URL>

We look forward to welcoming you at <LOC> Marriott Marquis.

Best regards,

<LOC> Marriott Marquis


********** Contact Us **********
For additional assistance, visit <URL>
or <EMAIL>.




********** Share your experience **********
We are interested in your feedback regarding your experience at <LOC> Marriott Marquis. Please complete a survey at <URL>

********** Hotel Information **********
<LOC> Marriott Marquis
2121 Pennsylvania Ave NW, <LOC> <LOC> 20037
<PHONE>

********** Check In/Check Out **********",True,0.99862957,Booking,ChatGPT,"Booking confirmation for <EMAIL> (2016-07-<DATE> 00:00:00)

You have successfully booked for 1 adult for this flight.

This is a confirmation that we have received your booking for
<DATE> 00:00:00

Flight: BRUHNL
Date: <DATE> 00:00:00
Adult: 1
Infant: 0
Child: 0
Seat: 5A
Confirmation code: 5A/BRUHNL/2016-07-<DATE> 00:00:00
Price: 0.00 USD

Flight details:

BRUHNL
DEPARTURE: <DATE> 00:00:00
ARRIVAL: <DATE> 11:00:00
DURATION: 11:00:00
CARRIER: Bristish Airways
PLANETYPE: Airbus A320
SEAT: 5A

Booking reference:

5A/BRUHNL/2016-07-<DATE> 00:00:00

Flight details are subject to change. You will receive an
email if there are any changes.

Check in online:
<URL>

Thank you for booking with","Booking successful!

Dear <PER>,

We're confirming your details for your upcoming trip to <LOC>:

- Check-in: <DATE> at 12:00 PM
- Departure: <DATE> at 12:00 PM
- Seat: 17D
- Confirmation code: 6N4M8V

This confirmation email contains a link that you'll need to click on or copy and paste into your web browser to access your electronic boarding pass(es). You should do this at least 24 hours before your flight to ensure that the process goes smoothly.

<URL>

If you do not have access to the Internet while traveling, you can print your boarding pass(es) at any self-service kiosk at the airport, or you can choose to have your boarding pass printed at the <ORG> ticket counter at the airport for a $5 fee.

If you have any questions about your electronic boarding pass(es), please contact <EMAIL>.

Thank you for choosing <ORG>.

Sincerely,

<ORG>",0.9980928301811218,0.9934786558151245,34.530043601989746,44.23374533653259,23.240603506565094,29.456478357315063,33.29658508300781,0.1585846245288849,0.13693967461585999,0.18684172630310059,0.18075071275234222,0.17159390449523926
"subject: Booking Confirmation: Your upcoming stay at the Grand Hotel is confirmed.
urls: True
attachments: True
sentiment: confirming, positive
->
body:","******************************
This email is not sent unsolicited. This is a post-only
message system. This message was sent to an email address
that is listed on a Ctrip.com subscriber's record.
******************************

Dear <PER>,

Thank you for choosing the Grand Hotel for your upcoming stay. We
are looking forward to welcoming you at our hotel. The details of
your booking are listed below:

Hotel Name: Grand Hotel
Room Category: Standard Room
Check-in: <DATE> 3:00pm
Check-out: <DATE> 12:00pm
Room Price: 3,600.00 CNY
Total Price: 3,600.00 CNY
Deposit: 0.00 CNY

Your booking confirmation number is 1160100010079. Please keep this
number, as you will need it if you have any questions about your
booking. You may also reconfirm your reservation online at
<URL>

You can access your booking details at
<URL> by entering your
confirmation number and the e-mail address you provided at the time
of your booking. If you have forgotten your password, you may
request a new one at <URL>

If you have made multiple bookings for the same date",True,0.9974566102,Booking,Gemini,"3. Booking details
4. Payment
5. Travel documents
6. Contact us
7. Cancellation
8. Changes to your booking
9. Other information
10. Disclaimer
11. Privacy policy
12. Unsubscribe
13. Booking reference: 700079
14. Your booking confirmation

Dear <PER>,

Thank you for booking with the Grand Hotel, your booking confirmation
number is 700079. Your booking is now confirmed and the hotel has
received your reservation. Your booking confirmation is attached below.
Please print this confirmation and take it with you on your trip.

We recommend that you contact the hotel 24 hours prior to departure to
confirm your reservation. You will receive a reminder e-mail 48 hours
prior to departure, which you can forward to the hotel.

The hotel's contact details are:

Address: 1881 Park Avenue South
<LOC>, <LOC> 10028
<LOC>

Telephone: +<DATE>12 517 2300
Fax: +<DATE>12 517 2303

Website: <URL>

Thank you again for your booking and we wish you a pleasant stay at the
Grand Hotel.

Sincerely,

Grand Hotel

<ATTACHMENT>
<","Dear Mr. <PER>,

This email confirms your upcoming stay at the Grand Hotel, from <DATE> to
<DATE>.


This email was sent to you as a confirmed guest of the Grand Hotel. If you
did not request this confirmation or do not have a reservation with us, we
apologize for any inconvenience caused by this email. If you have any
questions, please contact the hotel directly at <PHONE>.

Sincerely,
The Grand Hotel

<ATTACHMENT>
<ATTACHMENT>",0.9867892861366272,0.9961140155792236,56.80580139160156,52.64168381690979,69.26855444908142,74.8178482055664,69.08095479011536,0.11045587062835693,0.11737020313739777,0.0763344019651413,0.06689285486936569,0.08539630472660065
"subject: Payment Received: Official receipt for your recent purchase at TechStore.
urls: True
attachments: True
sentiment: confirming, neutral
->
body:","*******    **   **   ****    ******    ********   *****
**    **    ***  **     **    **    **     **     **
**    **     ****  **    **    ****    ****    ****
**    **      **   **    ****    ****    ***     **
**    **       **  **    **    **    **    **    ****
**    **        ***    **    **    ****    ****    ****
**    **         ****    **    ********   ****    ****
**    **          ***   **    **    **    **    **   **
**    **           ***  **    **    **    **    **   **
**    **            **  **    **    **    **    **    **
**    **             **    **    **    **    **    **   **
*************  **********  *********  *********  *********
*****************************************************************
*****************************************************************
*****************************************************************

Dear  JOHN  PODESTA, Jr.

Thank you for your recent purchase at <ORG> TechStore.

Please print this receipt for your records.

For your convenience, we have also included a copy of your order
confirmation, which contains important information about your purchase.

We appreciate",True,0.7980453968000001,Booking,Gemini,"1000.00

Official receipt for your recent purchase at TechStore.

Date: <DATE> 2:20:56 PM
Transaction ID: 0000000000000000
Payment Method: Credit Card
Transaction Type: Sale

Item  Description                                            Price  Qty  Total
1    DELL OPTIPLEX 320M (P4-1.8GHz, 256MB RAM, 20GB HD)   1000.00    1  1000.00

Subtotal: 1000.00
Shipping: 0.00
Tax: 0.00
Total: 1000.00

Payment: 1000.00

Balance Due: 0.00

Item  Description                                           Price  Qty  Total
1    DELL OPTIPLEX 320M (P4-1.8GHz, 256MB RAM, 20GB HD)   1000.00    1  1000.00

Subtotal: 1000.00
Shipping: 0.00
Tax: 0.00
Total: 1000.00

Payment: 1000.00

Balance Due: 0.00

Thank you","Official receipt for your recent purchase at TechStore.

Your order number is 000000000100.  Please keep this receipt for your
records.

This email is confirmation that you have placed an order with
<ORG> TechStore.  The following items will be shipped to you:

<ATTACHMENT>",0.9851084351539612,0.9984416365623474,5.839626491069794,51.093387603759766,66.56251549720764,13.582108914852142,5.896911025047302,0.237688809633255,0.12272145599126816,0.08672413229942322,0.22141823172569275,0.24668563902378082
"subject: Flight Itinerary: Confirmation and e-tickets for your trip to London.
urls: True
attachments: True
sentiment: confirming, informative
->
body:","13OCT01
Flight Confirmation and e-ticket
-----------------------------------

Dear <PER>,

Thank you for choosing Continental Airlines and Continental Express
for your recent travel.

This email confirms your reservation and provides important
information about your trip. Please read this email immediately
and contact us if there are any errors or if anything needs to be
changed. You may also reply to this email to make any changes.

Your flight departs from <LOC> (IAD) at 9:15 AM and arrives
in <LOC> (LON) at 12:05 PM.

Your e-ticket number(s) are: 901 602 706 005 116 012 005 116 013 005
116 014 005 116 015 005 116 016 005 116 017 005 116 018 005 116 019
005 116 020 005 116 021 005 116 022 005 116 023 005 116 024 005 116
025 005 116 026 005 116 027 005 116 028 005 116 029 005 116 030 005
116 031 005 116",True,0.9957764745000001,Booking,Gemini,"******************** Confirmation and e-tickets for your trip to <LOC> ********************

Thank you for choosing Continental Airlines for your trip to <LOC>!  Your e-ticket is
now confirmed.  You can access your itinerary information 24 hours a day online
at <URL>.  You may also
call 1.800.CONTINEN<PHONE> to retrieve your flight information.

Continental Airlines Flight 171
Date:  <DATE>  Depart 1:25 p.m. Arrive 3:58 p.m.
Nonstop
Service:  Boeing 737-800
Seat: 11F

Continental Airlines Flight 193
Date:  <DATE>  Depart 5:18 p.m. Arrive 6:50 p.m.
Nonstop
Service:  Boeing 737-500
Seat: 09D

Continental Airlines Flight 198
Date:  <DATE>  Depart 8:05 p.m. Arrive 9:37 p.m.
Nonstop
Service:  Boeing 737-500
Seat: 09D

Continental Airlines Flight 216
Date:  <DATE>  Depart 9:58 a.m. Arrive 11:30 a","Dear <PER>:

Thank you for choosing <ORG> for your travel needs.  We have issued
your e-ticket for the following reservation.  Please bring this
e-ticket to the airport as your proof of purchase.  You can also
access your e-ticket information online at <URL>

E-Ticket Number: 0<DATE>9
Confirmation Number: 0<DATE>0

Please be aware that the following e-ticket is subject to government
imposition of a <DATE> fee of up to $2.50 per segment.  This
fee is the responsibility of the traveler and must be paid upon
check-in at the airport.

If you need to make changes to your trip, please contact us at
<DATE>00-455-2720.  Please have your e-ticket number and
confirmation number available when you call.

We highly recommend that you check your e-ticket number and
confirmation number prior to departure.  If any information is
incorrect, please contact us immediately to avoid unnecessary
inconvenience.

We strongly recommend that you check your e-ticket number and
confirmation number prior to departure. If any information is
incorrect, please contact us immediately to avoid unnecessary
inconvenience.

Sincerely,

<",0.9970097541809082,0.9561883807182312,33.00996124744415,37.59366273880005,28.4501314163208,73.32073450088501,53.05648446083069,0.17094844579696655,0.1587224155664444,0.17778357863426208,0.06904865056276321,0.11709370464086533
"subject: Reservation Confirmed: Your table for two at Luigi's on Friday night.
urls: False
attachments: False
sentiment: confirming, welcoming
->
body:","8:30 PM
Fri, <DATE>

Luigi's

<PER> and <PER> Rapp
<EMAIL> (reply to this email)",True,0.9990540147,Booking,Gemini,"15 W. 54th St.
<LOC>, <LOC> 10019

Confirmation Number:  1675
Reference Number:  1675

Dear <PER>,

Thank you for your reservation at Luigi's.  We look forward to serving you on
<DATE> at 7:00 pm.

Please present this confirmation number when you arrive at Luigi's.  If you
have any questions, please call us at <PHONE>.

Thank you,

<PER> and Luigi","Dear <PER>,

Thank you for your reservation at Luigi's.  Your table for two will be ready
at 7:00 p.m. on Friday, <DATE>.

We look forward to seeing you.

Sincerely,

<PER> Luongo
Owner",0.9930112957954407,0.9795435070991516,42.39969253540039,55.65454959869385,67.3080563545227,58.72048735618591,59.451377391815186,0.14510086178779602,0.11258400976657867,0.08240161836147308,0.10474632680416107,0.10193099081516266
"subject: Transaction Successful: Invoice #9932 has been paid in full.
urls: True
attachments: True
sentiment: confirming, formal
->
body:","100.00 USD has been successfully charged to your PayPal account.

View the transaction details:
<URL>

This email has been generated from the PayPal system. Please do not reply to it.
For any questions, login to your PayPal account and choose the ""Help"" tab from the
main menu. Please do not reply to this email.


_________________
<ATTACHMENT>",True,0.9987142086,Booking,Gemini,"******* Attention: *******

This e-mail is to confirm that you have successfully
submitted an online payment for the amount of
$1,040.00 to <ORG>.
Your payment has been processed and applied to your
invoice.

For your records, the confirmation number for this
transaction is 9915.

This e-mail confirms your permission to pay this
invoice online with your credit card, and authorizes
<ORG> to charge your credit card for the amount
indicated on the invoice.  Your credit card will be
charged within 1 business day of your submission of
this online payment.

If you have any questions about this online payment,
please contact <ORG> at <EMAIL>.

If you have any questions about the underlying invoice
that this online payment is for, please contact your
<ORG> contact listed on the invoice.

To view a copy of the invoice that this online payment
was for, visit <URL> and enter the
invoice number as requested.

Thank you for using <ORG>'s secure online payment
system.

<ATTACHMENT>","Dear <PER> Wolfe,

Thank you for using the PayPal website to send money to
<EMAIL>.

Your transaction has been completed. Please keep this email
as your proof of payment.

Thank you for using PayPal,

The PayPal Team


______________________________________________________________________
This email was sent to you because we think you'll find it
interesting or useful. If you'd rather not receive these
emails from us, go to:
<URL>
(click on this link or cut and paste it into your browser), and
follow the instructions to unsubscribe.",0.9987555742263794,0.9974011182785034,42.91483759880066,56.94458484649658,43.161508440971375,55.878329277038574,61.32832169532776,0.1487208604812622,0.11218135058879852,0.1514386236667633,0.11156518757343292,0.09924918413162231
"subject: Ticket Confirmation: Your VIP seats for the summer concert are secured.
urls: True
attachments: True
sentiment: confirming, exciting
->
body:","******************************
You have received this e-mail because you registered with
<URL> or signed up with one of our partners.
We respect your privacy. Please review our privacy policy
for more information on how we use your information.
You are receiving this e-mail because you registered on <URL>.
If you do not wish to receive future e-mails from <URL>,
please follow the unsubscribe instructions at the end of this e-mail.
******************************
Dear 007,

Your seats for the upcoming concert are secured!

You are confirmed for the following event:
Concert: The Summer Concert Series at Jones Beach

Date: <DATE>
Time: Gates open at 6:00 pm
Venue: Nikon at Jones Beach Theater
Address: 1000 Ocean Blvd, Wantagh, <LOC> 11561
Phone: <PHONE>

Ticket Number:  011-<DATE>1-<DATE>8
Seat Number:  3

Ticket Type:  VIP
Price:  $200.00
Qty:  1

Total:  $200.00

Your tickets will be held at the box office under your name.

To view your tickets, click on the following link and log in with
your email and password.

<URL>

If",True,0.9963219166,Booking,Gemini,"12th Annual <ORG> Concert
<DATE>
Bryce Jordan Center
University Park, PA

<ATTACHMENT> 

Dear <PER>, 

We hope you are looking forward to the 12th annual <ORG> concert! Your VIP tickets are confirmed and ready to be picked up at the Bryce Jordan Center on <DATE>. 

Please bring your photo ID and this confirmation to the Bryce Jordan Center between 10am and 5pm. 

<ATTACHMENT>","This is the ticket confirmation for your VIP seats to the summer concert!

<ATTACHMENT>

Thank you for supporting the <ORG> and helping us elect a <ORG> Majority in 2016.

Sincerely,

<ORG>

<ATTACHMENT>",0.9561535120010376,0.9768301248550415,52.83442735671997,47.624874114990234,78.27147245407104,43.20492446422577,53.768932819366455,0.12465552985668182,0.13319435715675354,0.05650676414370537,0.14850962162017822,0.12671244144439697
"subject: Order Confirmed: Your package is getting ready for shipment.
urls: True
attachments: False
sentiment: confirming, reassuring
->
body:","-----------
Order #  106-215-0010-01
Order Date: <DATE> 12:18:05
Order Type: On-line Order
Order Status: Confirmed
Order Amount: $  4.95
Shipping Method: <LOC> Postal Service
Shipping Instructions: <LOC> Postal Service
-----------


Your order is now being processed by our Warehouse.  This process usually
takes 1 to 2 business days.  Once your order is processed you will
receive another e-mail notification with your tracking number.

Your order confirmation is available on-line at
<URL>",True,0.9881873727,Booking,Gemini,"******* Your Order Has Been Confirmed *******                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Order # 104-142-00001-0002                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Date: <DATE> 4:47:18 PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Customer # 104-000-00001-0002                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Bill To: <LOC> Gas                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Ship To: <LOC> Gas                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Email To: <EMAIL>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
1 BRACELET 1000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Item # 1000-08-0003-0002                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Description: Sterling Silver & 18K Gold Bracelet, 7.25"" Long, 28g                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Price: $2,025.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Quantity: 1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Subtotal: $2,025.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Shipping: $0.00","1.  Your order has been processed.
2.  Your package is getting ready for shipment.
3.  You'll receive an e-mail when your package is shipped.
4.  You can track your package online at any time.

Here's the details of your order:

Order # :  0060120002
Order date : <DATE> 11:15:01
Subtotal :  $2,000.00
Shipping and handling :  $0.00
Tax :  $0.00
Total :  $2,000.00

Shipping to:
<PER> <PER> (ship to)
3811 NW 91 AVE
MIAMI, FL 33172

1.  Item 1 :  HP Pavilion 500 PC
Type : HP Pavilion 500 PC
Color : Alpine White
Memory : 128 MB SDRAM
Hard Drive : 20 GB
Monitor : 17 in. HP Pavilion Flat Panel
Keyboard : HP Pavilion Elite Keyboard
Mouse : MS IntelliMouse
Network : 3COM PCI 10/100
Sound : HP Pavilion Sound Bar
Operating System : Windows XP Professional
Total : $2,000.00

2.  Item 2 :  HP",0.19349658489227295,0.1738608479499817,42.65969693660736,37.37855553627014,37.58646249771118,61.70169711112976,55.54090738296509,0.1521104872226715,0.1620267778635025,0.15970425307750702,0.10363168269395828,0.12100768089294434
